  0.0	  5.0	0.43400	0.00106
  5.0	 10.0	0.46125	0.00106
 10.0	 15.0	0.46375	0.00112
 15.0	 20.0	0.45240	0.00118
 20.0	 25.0	0.43946	0.00126
 25.0	 30.0	0.41898	0.00135
 30.0	 35.0	0.39971	0.00152
 35.0	 40.0	0.36567	0.00173
 40.0	 45.0	0.32876	0.00201
 45.0	 50.0	0.28423	0.00247
 50.0	 55.0	0.23876	0.00328
 55.0	 60.0	0.19506	0.00428
 60.0	 65.0	0.13235	0.00531
 65.0	 70.0	0.09564	0.00742
 70.0	 75.0	0.04815	0.00630
 75.0	 80.0	0.01003	0.00482
 80.0	 85.0	0.00540	0.00404
 85.0	 90.0	0.00546	0.00377
 90.0	 95.0	0.00206	0.00536
 95.0	100.0	0.00124	0.23845
