  0.0	  5.0	0.52782	0.00059
  5.0	 10.0	0.55734	0.00058
 10.0	 15.0	0.56328	0.00059
 15.0	 20.0	0.55387	0.00062
 20.0	 25.0	0.53948	0.00066
 25.0	 30.0	0.51779	0.00070
 30.0	 35.0	0.48702	0.00076
 35.0	 40.0	0.45172	0.00086
 40.0	 45.0	0.40818	0.00099
 45.0	 50.0	0.35757	0.00118
 50.0	 55.0	0.30532	0.00152
 55.0	 60.0	0.25204	0.00218
 60.0	 65.0	0.20652	0.00413
 65.0	 70.0	0.28660	0.04621
 70.0	 75.0	0.04810	0.00542
 75.0	 80.0	0.00526	0.00634
 80.0	 85.0	0.00448	0.00414
 85.0	 90.0	0.00523	0.00304
 90.0	 95.0	0.00127	0.00373
 95.0	100.0	0.00396	0.00386
