  0.0	  2.0	0.10698	0.00395
  2.0	  4.0	0.11564	0.00381
  4.0	  6.0	0.11218	0.00375
  6.0	  8.0	0.12433	0.00376
  8.0	 10.0	0.12407	0.00372
 10.0	 12.0	0.12671	0.00392
 12.0	 14.0	0.12609	0.00390
 14.0	 16.0	0.12490	0.00402
 16.0	 18.0	0.13239	0.00415
 18.0	 20.0	0.12409	0.00405
 20.0	 22.0	0.13136	0.00430
 22.0	 24.0	0.11995	0.00427
 24.0	 26.0	0.12692	0.00427
 26.0	 28.0	0.12455	0.00438
 28.0	 30.0	0.11780	0.00442
 30.0	 32.0	0.12319	0.00471
 32.0	 34.0	0.11996	0.00480
 34.0	 36.0	0.11303	0.00485
 36.0	 38.0	0.11444	0.00520
 38.0	 40.0	0.11026	0.00531
 40.0	 42.0	0.10008	0.00505
 42.0	 44.0	0.09708	0.00567
 44.0	 46.0	0.09865	0.00604
 46.0	 48.0	0.08383	0.00587
 48.0	 50.0	0.09713	0.00735
 50.0	 52.0	0.07713	0.00816
 52.0	 54.0	0.07351	0.00814
 54.0	 56.0	0.06016	0.00775
 56.0	 58.0	0.04816	0.00893
 58.0	 60.0	0.05826	0.00977
 60.0	 62.0	0.05847	0.00929
 62.0	 64.0	0.05655	0.01301
 64.0	 66.0	0.08706	0.01986
 66.0	 68.0	0.04448	0.01429
 68.0	 70.0	0.01813	0.01441
 70.0	 72.0	0.02686	0.02208
 72.0	 74.0	0.00793	0.04146
 74.0	 76.0	0.02755	0.03406
 76.0	 78.0	0.03279	0.02584
 78.0	 80.0	0.03137	0.01488
 80.0	 82.0	0.02109	0.07444
 82.0	 84.0	0.03970	0.01792
 84.0	 86.0	0.00984	0.03889
 86.0	 88.0	0.06355	0.08999
 88.0	 90.0	0.03797	0.02288
 90.0	 92.0	0.03235	0.02518
 92.0	 94.0	0.12212	0.43265
 94.0	 96.0	0.13777	0.08670
 96.0	 98.0	0.02056	0.09008
 98.0	100.0	0.04387	0.15705
