  0.0	  1.0	0.38283	0.00213
  1.0	  2.0	0.38628	0.00207
  2.0	  3.0	0.39425	0.00201
  3.0	  4.0	0.39466	0.00194
  4.0	  5.0	0.40201	0.00194
  5.0	  6.0	0.40086	0.00189
  6.0	  7.0	0.40157	0.00189
  7.0	  8.0	0.39599	0.00188
  8.0	  9.0	0.39840	0.00186
  9.0	 10.0	0.39201	0.00187
 10.0	 11.0	0.39389	0.00188
 11.0	 12.0	0.39152	0.00188
 12.0	 13.0	0.38571	0.00187
 13.0	 14.0	0.37895	0.00187
 14.0	 15.0	0.37762	0.00188
 15.0	 16.0	0.37243	0.00188
 16.0	 17.0	0.36404	0.00191
 17.0	 18.0	0.35891	0.00189
 18.0	 19.0	0.35336	0.00193
 19.0	 20.0	0.35014	0.00192
 20.0	 21.0	0.34132	0.00193
 21.0	 22.0	0.33238	0.00195
 22.0	 23.0	0.32541	0.00200
 23.0	 24.0	0.32109	0.00201
 24.0	 25.0	0.31177	0.00201
 25.0	 26.0	0.30606	0.00203
 26.0	 27.0	0.29837	0.00203
 27.0	 28.0	0.28975	0.00205
 28.0	 29.0	0.28118	0.00207
 29.0	 30.0	0.27382	0.00210
 30.0	 31.0	0.26163	0.00212
 31.0	 32.0	0.25632	0.00216
 32.0	 33.0	0.25196	0.00222
 33.0	 34.0	0.24291	0.00222
 34.0	 35.0	0.23150	0.00227
 35.0	 36.0	0.22559	0.00231
 36.0	 37.0	0.22270	0.00235
 37.0	 38.0	0.21401	0.00240
 38.0	 39.0	0.20379	0.00245
 39.0	 40.0	0.19592	0.00244
 40.0	 41.0	0.19563	0.00258
 41.0	 42.0	0.18243	0.00264
 42.0	 43.0	0.17402	0.00266
 43.0	 44.0	0.16823	0.00273
 44.0	 45.0	0.15929	0.00283
 45.0	 46.0	0.15138	0.00287
 46.0	 47.0	0.14861	0.00295
 47.0	 48.0	0.13816	0.00310
 48.0	 49.0	0.13100	0.00318
 49.0	 50.0	0.12578	0.00328
 50.0	 51.0	0.12420	0.00348
 51.0	 52.0	0.11309	0.00354
 52.0	 53.0	0.11077	0.00379
 53.0	 54.0	0.10860	0.00387
 54.0	 55.0	0.09515	0.00405
 55.0	 56.0	0.09291	0.00434
 56.0	 57.0	0.08784	0.00463
 57.0	 58.0	0.07730	0.00493
 58.0	 59.0	0.08593	0.00526
 59.0	 60.0	0.07055	0.00548
 60.0	 61.0	0.07052	0.00601
 61.0	 62.0	0.06655	0.00626
 62.0	 63.0	0.04539	0.00671
 63.0	 64.0	0.05688	0.00704
 64.0	 65.0	0.04649	0.00810
 65.0	 66.0	0.04000	0.00886
 66.0	 67.0	0.02724	0.01062
 67.0	 68.0	0.02289	0.01285
 68.0	 69.0	0.01631	0.01357
 69.0	 70.0	0.02650	0.01529
 70.0	 71.0	0.01333	0.01469
 71.0	 72.0	0.02042	0.04295
 72.0	 73.0	0.01659	0.02970
 73.0	 74.0	0.00776	0.04307
 74.0	 75.0	0.03612	0.03667
 75.0	 76.0	0.01068	0.04011
 76.0	 77.0	0.00478	0.04001
 77.0	 78.0	0.02043	0.04687
 78.0	 79.0	0.03768	0.02738
 79.0	 80.0	0.02076	0.02013
 80.0	 81.0	0.01287	0.06390
 81.0	 82.0	0.01516	0.02198
 82.0	 83.0	0.01523	0.02508
 83.0	 84.0	0.02544	0.03217
 84.0	 85.0	0.02516	0.05101
 85.0	 86.0	0.02794	0.12977
 86.0	 87.0	0.07063	0.12217
 87.0	 88.0	0.02064	0.06129
 88.0	 89.0	0.00950	0.16054
 89.0	 90.0	0.00657	0.10127
 90.0	 91.0	0.00267	0.09098
 91.0	 92.0	0.05721	0.38799
 92.0	 93.0	0.03110	0.03165
 93.0	 94.0	0.14598	0.72032
 94.0	 95.0	0.02449	0.12683
 95.0	 96.0	0.06837	0.74585
 96.0	 97.0	0.01377	0.17288
 97.0	 98.0	0.01200	0.04043
 98.0	 99.0	0.08647	0.46731
 99.0	100.0	0.56349	4.85309
