  0.0	  2.0	0.09368	0.00481
  2.0	  4.0	0.09845	0.00486
  4.0	  6.0	0.10008	0.00474
  6.0	  8.0	0.10289	0.00478
  8.0	 10.0	0.10653	0.00472
 10.0	 12.0	0.09686	0.00485
 12.0	 14.0	0.10976	0.00483
 14.0	 16.0	0.10313	0.00491
 16.0	 18.0	0.10312	0.00504
 18.0	 20.0	0.12167	0.00569
 20.0	 22.0	0.10809	0.00512
 22.0	 24.0	0.10325	0.00551
 24.0	 26.0	0.10938	0.00566
 26.0	 28.0	0.10750	0.00582
 28.0	 30.0	0.11242	0.00628
 30.0	 32.0	0.10587	0.00712
 32.0	 34.0	0.11180	0.00857
 34.0	 36.0	0.09845	0.00695
 36.0	 38.0	0.09114	0.00806
 38.0	 40.0	0.10849	0.01300
 40.0	 42.0	0.08392	0.01067
 42.0	 44.0	0.09117	0.01385
 44.0	 46.0	0.10839	0.02002
 46.0	 48.0	0.09016	0.01833
 48.0	 50.0	0.05661	0.01385
 50.0	 52.0	0.05822	0.03301
 52.0	 54.0	0.10447	0.12212
 54.0	 56.0	0.02706	0.04538
 56.0	 58.0	0.01104	0.01994
 58.0	 60.0	0.02143	0.02559
 60.0	 62.0	0.00265	0.53141
 62.0	 64.0	0.01193	0.02479
 64.0	 66.0	0.02090	0.02215
 66.0	 68.0	0.01044	0.02608
 68.0	 70.0	0.01671	0.02009
 70.0	 72.0	0.01131	0.01462
 72.0	 74.0	0.01330	0.01509
 74.0	 76.0	0.00713	0.03957
 76.0	 78.0	0.01058	0.02367
 78.0	 80.0	0.01924	0.06030
 80.0	 82.0	0.01189	0.01556
 82.0	 84.0	0.01729	0.01936
 84.0	 86.0	0.00334	0.03511
 86.0	 88.0	0.01036	0.03191
 88.0	 90.0	0.01832	0.03434
 90.0	 92.0	0.02729	0.02786
 92.0	 94.0	0.01668	0.05164
 94.0	 96.0	0.04145	0.07648
 96.0	 98.0	0.01989	0.09085
 98.0	100.0	0.02047	0.08567
