  0.0	  5.0	0.39304	0.00559
  5.0	 10.0	0.40092	0.00570
 10.0	 15.0	0.39555	0.00584
 15.0	 20.0	0.39950	0.00598
 20.0	 25.0	0.39387	0.00600
 25.0	 30.0	0.41084	0.00669
 30.0	 35.0	0.39349	0.00632
 35.0	 40.0	0.39449	0.00664
 40.0	 45.0	0.40555	0.00731
 45.0	 50.0	0.41640	0.00801
 50.0	 55.0	0.42257	0.00857
 55.0	 60.0	0.42581	0.00986
 60.0	 65.0	0.44505	0.01144
 65.0	 70.0	0.49266	0.01743
 70.0	 75.0	0.69329	0.05057
 75.0	 80.0	0.66216	0.04885
 80.0	 85.0	0.27195	0.00640
 85.0	 90.0	0.16194	0.00415
 90.0	 95.0	0.12837	0.00476
 95.0	100.0	0.11489	0.01156
