  0.0	  5.0	0.58844	0.00144
  5.0	 10.0	0.76674	0.00090
 10.0	 15.0	0.83441	0.00067
 15.0	 20.0	0.86069	0.00058
 20.0	 25.0	0.86639	0.00056
 25.0	 30.0	0.86184	0.00057
 30.0	 35.0	0.84549	0.00062
 35.0	 40.0	0.82034	0.00070
 40.0	 45.0	0.78110	0.00081
 45.0	 50.0	0.73030	0.00094
 50.0	 55.0	0.66406	0.00112
 55.0	 60.0	0.57959	0.00133
 60.0	 65.0	0.48321	0.00165
 65.0	 70.0	0.37381	0.00208
 70.0	 75.0	0.27088	0.00283
 75.0	 80.0	0.16302	0.00410
 80.0	 85.0	0.02858	0.01751
 85.0	 90.0	0.10792	0.01001
 90.0	 95.0	0.07001	0.01251
 95.0	100.0	0.22902	0.09745
