  0.0	  2.0	0.62594	0.00163
  2.0	  4.0	0.73097	0.00124
  4.0	  6.0	0.80829	0.00099
  6.0	  8.0	0.85562	0.00082
  8.0	 10.0	0.88493	0.00070
 10.0	 12.0	0.90373	0.00063
 12.0	 14.0	0.91600	0.00057
 14.0	 16.0	0.92337	0.00053
 16.0	 18.0	0.92900	0.00051
 18.0	 20.0	0.93192	0.00049
 20.0	 22.0	0.93386	0.00048
 22.0	 24.0	0.93435	0.00048
 24.0	 26.0	0.93401	0.00048
 26.0	 28.0	0.93282	0.00048
 28.0	 30.0	0.92982	0.00049
 30.0	 32.0	0.92559	0.00051
 32.0	 34.0	0.92083	0.00053
 34.0	 36.0	0.91504	0.00055
 36.0	 38.0	0.90723	0.00058
 38.0	 40.0	0.89963	0.00061
 40.0	 42.0	0.89091	0.00065
 42.0	 44.0	0.87911	0.00069
 44.0	 46.0	0.86620	0.00074
 46.0	 48.0	0.84926	0.00079
 48.0	 50.0	0.83133	0.00085
 50.0	 52.0	0.81047	0.00092
 52.0	 54.0	0.78766	0.00099
 54.0	 56.0	0.76099	0.00108
 56.0	 58.0	0.73297	0.00118
 58.0	 60.0	0.69978	0.00128
 60.0	 62.0	0.66275	0.00142
 62.0	 64.0	0.62512	0.00155
 64.0	 66.0	0.58220	0.00173
 66.0	 68.0	0.53738	0.00194
 68.0	 70.0	0.48614	0.00214
 70.0	 72.0	0.44496	0.00247
 72.0	 74.0	0.39264	0.00279
 74.0	 76.0	0.35111	0.00327
 76.0	 78.0	0.30211	0.00375
 78.0	 80.0	0.26760	0.00428
 80.0	 82.0	0.22858	0.00512
 82.0	 84.0	0.19001	0.00572
 84.0	 86.0	0.16886	0.00708
 86.0	 88.0	0.15086	0.00905
 88.0	 90.0	0.12703	0.00938
 90.0	 92.0	0.10325	0.01079
 92.0	 94.0	0.09413	0.01379
 94.0	 96.0	0.06803	0.01410
 96.0	 98.0	0.06418	0.01748
 98.0	100.0	0.02237	0.06177
