  0.0	  1.0	0.17747	0.00319
  1.0	  2.0	0.17614	0.00307
  2.0	  3.0	0.17777	0.00296
  3.0	  4.0	0.18438	0.00294
  4.0	  5.0	0.18583	0.00295
  5.0	  6.0	0.18310	0.00287
  6.0	  7.0	0.18891	0.00289
  7.0	  8.0	0.18813	0.00289
  8.0	  9.0	0.18015	0.00283
  9.0	 10.0	0.18164	0.00288
 10.0	 11.0	0.17912	0.00285
 11.0	 12.0	0.18127	0.00287
 12.0	 13.0	0.17482	0.00289
 13.0	 14.0	0.17810	0.00293
 14.0	 15.0	0.17401	0.00294
 15.0	 16.0	0.17518	0.00295
 16.0	 17.0	0.16979	0.00300
 17.0	 18.0	0.17471	0.00305
 18.0	 19.0	0.17338	0.00303
 19.0	 20.0	0.16427	0.00305
 20.0	 21.0	0.17396	0.00308
 21.0	 22.0	0.16299	0.00314
 22.0	 23.0	0.15455	0.00316
 23.0	 24.0	0.15949	0.00317
 24.0	 25.0	0.16229	0.00321
 25.0	 26.0	0.15360	0.00328
 26.0	 27.0	0.15301	0.00324
 27.0	 28.0	0.14629	0.00328
 28.0	 29.0	0.14663	0.00335
 29.0	 30.0	0.14642	0.00340
 30.0	 31.0	0.14466	0.00344
 31.0	 32.0	0.13596	0.00349
 32.0	 33.0	0.13424	0.00351
 33.0	 34.0	0.13402	0.00360
 34.0	 35.0	0.13787	0.00378
 35.0	 36.0	0.12547	0.00371
 36.0	 37.0	0.12485	0.00383
 37.0	 38.0	0.12188	0.00395
 38.0	 39.0	0.12515	0.00412
 39.0	 40.0	0.11490	0.00414
 40.0	 41.0	0.11008	0.00420
 41.0	 42.0	0.11293	0.00436
 42.0	 43.0	0.09814	0.00427
 43.0	 44.0	0.09673	0.00462
 44.0	 45.0	0.10038	0.00477
 45.0	 46.0	0.09256	0.00489
 46.0	 47.0	0.07882	0.00474
 47.0	 48.0	0.08250	0.00556
 48.0	 49.0	0.08426	0.00564
 49.0	 50.0	0.07235	0.00556
 50.0	 51.0	0.07063	0.00603
 51.0	 52.0	0.08023	0.00660
 52.0	 53.0	0.07794	0.00726
 53.0	 54.0	0.06941	0.00725
 54.0	 55.0	0.06049	0.00793
 55.0	 56.0	0.05690	0.00757
 56.0	 57.0	0.06652	0.00825
 57.0	 58.0	0.06019	0.00811
 58.0	 59.0	0.05608	0.00928
 59.0	 60.0	0.04067	0.00903
 60.0	 61.0	0.04905	0.01079
 61.0	 62.0	0.05182	0.01189
 62.0	 63.0	0.04303	0.01326
 63.0	 64.0	0.05618	0.01378
 64.0	 65.0	0.03330	0.01258
 65.0	 66.0	0.05534	0.01822
 66.0	 67.0	0.00582	0.01802
 67.0	 68.0	0.00607	0.20032
 68.0	 69.0	0.02887	0.01469
 69.0	 70.0	0.03514	0.02314
 70.0	 71.0	0.01945	0.02207
 71.0	 72.0	0.00603	0.03724
 72.0	 73.0	0.05381	0.02329
 73.0	 74.0	0.01363	0.03146
 74.0	 75.0	0.05018	0.02415
 75.0	 76.0	0.01401	0.08171
 76.0	 77.0	0.05349	0.06406
 77.0	 78.0	0.10201	0.39433
 78.0	 79.0	0.04508	0.04868
 79.0	 80.0	0.01705	0.11769
 80.0	 81.0	0.11039	0.41255
 81.0	 82.0	0.03635	0.03975
 82.0	 83.0	0.04204	0.04271
 83.0	 84.0	0.04830	0.04176
 84.0	 85.0	0.01800	0.02871
 85.0	 86.0	0.02798	0.04176
 86.0	 87.0	0.03618	0.09473
 87.0	 88.0	0.07096	0.02893
 88.0	 89.0	0.10512	0.08089
 89.0	 90.0	0.16916	0.40323
 90.0	 91.0	0.03725	0.05670
 91.0	 92.0	0.02474	0.06614
 92.0	 93.0	0.04962	0.11504
 93.0	 94.0	0.16895	0.15357
 94.0	 95.0	0.11702	0.14083
 95.0	 96.0	0.11644	0.39796
 96.0	 97.0	0.07125	1.14728
 97.0	 98.0	0.02605	0.07601
 98.0	 99.0	0.10446	0.72183
 99.0	100.0	0.11274	0.10242
