  0.0	  5.0	0.46314	0.00086
  5.0	 10.0	0.63528	0.00056
 10.0	 15.0	0.70864	0.00045
 15.0	 20.0	0.73040	0.00040
 20.0	 25.0	0.72166	0.00039
 25.0	 30.0	0.69238	0.00040
 30.0	 35.0	0.64649	0.00043
 35.0	 40.0	0.58893	0.00047
 40.0	 45.0	0.52513	0.00051
 45.0	 50.0	0.45175	0.00057
 50.0	 55.0	0.37336	0.00065
 55.0	 60.0	0.29454	0.00075
 60.0	 65.0	0.22196	0.00091
 65.0	 70.0	0.15439	0.00115
 70.0	 75.0	0.10494	0.00154
 75.0	 80.0	0.07003	0.00223
 80.0	 85.0	0.04244	0.00345
 85.0	 90.0	0.02871	0.00564
 90.0	 95.0	0.04461	0.01116
 95.0	100.0	0.09981	0.08761
